JO90wc KN19hd 224.92 140.574
KN09nb KN19hd 109.59 68.495
KN19et KN19gc 79.68 49.802
JN99sn JO90ps 135.54 84.713
JN99sn KO00aa 62.34 38.961
JN99sn JO90kh 96.08 60.052
JN99rp JO90nf 69.11 43.197
JO70vr JO81mb 95.18 59.490
JO70vr JO81lc 91.81 57.379
JN99ho JO90hf 69.50 43.437
JN99ho JN99ju 30.27 18.920
JN99ho JO90jd 61.41 38.379
JN99ho JN99lw 44.13 27.578
JN99ho JN99lu 36.70 22.938
JN99ho JO90lc 60.52 37.824
JN99lj JN99lt 46.33 28.958
JN99io JN99lj 29.37 18.357
JN99lj JN99wx 92.50 57.813
JN99hx JN99lj 69.16 43.223
JN99lj JO90xb 103.26 64.536
JN99ju JN99lj 52.36 32.726
JN99lj JO90hd 86.77 54.230
JO70ur JO80ru 123.79 77.372
JO70ur JO81mb 100.59 62.870
JN99lw JN99ol 54.04 33.778
JN99lu JN99ol 45.42 28.385
JN99ol JO90hf 93.30 58.311
JN99ho JN99iw 37.55 23.467
JN99ho JO90xb 108.36 67.728
JN99ho JO90xa 106.30 66.439
KN09gj KN09lj 30.16 18.847
JN99lw KN09gj 128.89 80.557
KN09fn KN09gj 19.49 12.179
JN99xx KN09gj 77.26 48.286
JO90xd KN09gj 93.33 58.331
JN99ws JO90ih 102.81 64.255
JN99wr JO90ng 80.63 50.396
KN09al KN09ep 30.36 18.973
KN09ep KO00ju 137.59 85.996
JN99wh JO90xc 88.24 55.148
JN99pm JO90hf 92.12 57.577
JN99pm JO90rl 107.23 67.019
JN99pm JO90xa 73.37 45.858
JN99pm JO90ck 128.03 80.017
JN99pm KO00ba 81.69 51.055
JN99pm JN99vq 40.52 25.325
JN99pm KO00ac 84.28 52.678
JN99pm JO90nh 88.84 55.524
JN99pm KN09bv 73.01 45.629
JN99vj JN99vm 13.90
JO80ob JO90ck 82.43 51.519
JO80ob JO81na 106.73 66.706
JO80ob JO90lc 124.95 78.095
JO80ob JO90lj 129.89 81.179
JN89un JO80ob 66.17 41.357
JN99mt JO80ob 134.12 83.826
JO80ob JO81mb 111.82 69.888
JN99nv JO80ob 138.30 86.439
JO80ob JO90jd 113.31 70.816
JN99io JO80ob 119.05 74.404
JO80ob JO90ol 149.50 93.440
JN99iw JO80pb 102.21 63.880
JO80pb JO90jd 107.38 67.115
JN99nt JO80pb 134.12 83.826
JO80oc JO81mb 107.21 67.009
JN99mt JO80oc 135.10 84.440
JO80oc JO90lc 124.81 78.008
JO80oc JO90jd 112.97 70.607
JO80oc JO90ol 148.07 92.546
JO80oc JO90xa 196.52 122.823
JO80oc JO90hg 102.55 64.095
JO80ne JO90hd 106.94 66.840
JO80ne JO90jd 118.80 74.253
JN99lu JO80ne 136.13 85.079
JO80ne JO90hg 107.10 66.941
JN99mt JO80ne 143.20 89.500
JO80ne JO81mb 97.48 60.923
JO80ne JO90ck 81.80 51.124
JO80ne JO90lr 143.08 89.425
JO80pf JO90hf 94.85 59.280
JO80pf JO81mb 94.33 58.955
JO80pf JO81na 88.81 55.509
JO80pf JO81mc 98.88 61.802
JO80qf JO90hf 88.92 55.575
JO80qf JO81na 89.78 56.114
JO80qf JO81mb 95.60 59.751
JO80qf JO90wb 179.11 111.941
JN99ho JO90ld 64.80 40.498
JN99dl JO90ea 60.53 37.831
JN99dl JO90xa 134.04 83.775
JN99dl JO90ol 129.08 80.675
JO80eh JO81mb 95.71 59.822
JO80eh JO80ru 97.36 60.849
JO80ei JO81mb 91.69 57.309
JN99lr JO90if 58.40 36.502
JN99lr JO90nh 65.95 41.219
JN99nt JO90if 55.07 34.420
JN99ju JN99lm 38.96 24.349
JN99lm JO90kg 83.61 52.258
JN99lm JO90xa 90.82 56.765
KN09gj KN09nb 56.29 35.180
JN99xg KO02mg 342.18 213.861
JN99wf JO90ke 128.56 80.348
KN09cq KN09io 37.17 23.234
KN09bv KN09dp 30.27 18.917
JN99to KN09io 78.07 48.793
JN99we JO90xc 102.11 63.819
JN99wf JO90xc 97.48 60.928
JO90xc KN09dp 56.29 35.179
JN99vh JO90xc 88.85 55.528
JN99ro JO90xc 66.15 41.346
JN99ve JO90xc 102.64 64.148
JO90xc KN09gj 89.22 55.764
JO90xc KN09kk 99.14 61.965
JO90xc KN09hk 88.25 55.156
JO90xc KN09lo 90.73 56.704
JN99qs JO90xc 55.83 34.893
JO90xc KN09ej 84.26 52.665
JO90xc KN09el 75.66 47.289
JO90xc KN09dn 64.80 40.503
JN99om JO90xc 84.28 52.678
JO90xc KN09jj 98.94 61.837
JO90xc KN09kn 89.17 55.729
JO90xc KN19gc 216.83 135.520
JN99ns JO90xc 70.22 43.888
JN99op JO90xc 74.07 46.294
JO90xc KN09fl 78.22 48.888
JN99nm JO90xc 88.22 55.139
JN99nk JO90xc 95.28 59.547
JN99tf JO90xc 100.21 62.634
JN99qo JO90xc 69.57 43.483
JN99nf JO90xc 114.30 71.437
JO90xc KN09bd 107.24 67.025
JO90xc KN09hq 66.54 41.586
JO90xc KN09nk 111.87 69.921
JO90xc KN09pk 121.10 75.686
JO90xc KN09ad 106.74 66.710
JN99lm JO90xc 96.73 60.455
JO90sk JO90xc 47.44 29.653
JO90xc KN09kv 69.50 43.435
JO90xc KN09fm 74.13 46.330
JN98nw JO90xc 143.00 89.375
JN99pt JO90xc 57.68 36.048
JN99jo JO90xc 100.44 62.772
JO90xc KN09lh 113.67 71.043
JN99oh JO90xc 103.24 64.525
JN99ue JO90xc 103.51 64.694
JO80oc JO90xc 196.13 122.579
JO90xc KN09lf 121.02 75.640
JN99qj JO90xc 89.22 55.764
JN99uh JO90xc 89.85 56.156
JN98qx JO90xc 131.99 82.494
JN99mm JO90xc 92.38 57.737
JO90xc KN09nl 108.83 68.019
JO80iu JO90xc 244.61 152.881
JO80ge JO90xc 243.63 152.269
JN99ho JO90xc 110.58 69.115
JN99im JO90xc 110.69 69.182
JO80it JO90xc 243.17 151.979
JN98hx JO90xc 157.81 98.632
JO80og JO90xc 196.66 122.913
JO80pf JO90xc 190.44 119.027
JN99hn JO90xc 113.02 70.637
JO80pc JO90xc 190.18 118.865
JO80rg JO90xc 178.95 111.844
JO90xc KN09vj 153.47 95.919
JO90xc KN09ok 116.42 72.764
JO80gf JO90xc 243.74 152.340
JN99qd JO90xc 114.55 71.594
JO90xc KN19ef 199.28 124.553
JO70ur JO90xc 309.01 193.130
JO80hb JO90xc 237.87 148.670
JO80je JO90xc 225.83 141.145
JO70ss JO90xc 321.42 200.889
JO90xc KN19hf 215.16 134.477
JN99fn JO90xc 123.30 77.061
JO90xc KN19ge 212.09 132.556
JO90xc KN19fe 206.85 129.281
JN98ww JO90xc 129.87 81.170
JN99le JO90xc 124.80 77.998
JO80cn JO90xc 270.98 169.365
JN99fk JO90xc 130.77 81.729
JN99uo JO90xc 58.42 36.511
JO90xc JO91rf 129.97 81.230
JO90xc KN09be 102.64 64.148
JO90xc KN09ce 103.51 64.694
JN99if JO90xc 132.51 82.822
JN89qx JO90xc 185.00 115.628
JO90xc KN09fj 86.57 54.107
JO70ww JO90xc 303.15 189.472
JN89ru JO90xc 180.91 113.070
JN99xg KO00ac 92.86 58.038
JN99ca JO90wa 163.82 102.390
JO90wa JO90we 18.53 11.583
JO90xc KN09ar 42.12 26.328
JO90ve JO90xc 15.06
JO90xc KN09fr 54.96 34.350
